,shot,ar_signal,tmax,nl_04,nl_04_r,bt,bt_r,ip,ip_r,p_rf,p_rf_r,p_rf_t,ssep,ssep_r,vel,vel_r,lbo,cryopump
275,1120919021.0,184.551528931,0.683499932289,6.7962339835e+19,3.17703084401e+19,5.41548061371,0.0146684646606,0.53208253125,0.0727617421875,0.0,0.0,0.0,-1.90076440573,42.1341725469,36.1131858826,20.0997117996,1.0,0.0
276,1120926025.0,343.681945801,1.5,7.62712304588e+19,6.13305452921e+18,5.44724225998,0.0136623382568,0.79899696875,0.0153603125,0.0,0.0,0.0,-2.13513016701,0.499257266521,39.2416591644,822.427654839,9.0,0.0
277,1120926026.0,327.95501709,1.5,7.82643371767e+19,6.31152527751e+18,5.44724225998,0.0107350349426,0.794919,0.01816225,0.0,0.0,0.0,-2.13469386101,0.45097720623,41.2591705322,471.775803471,9.0,0.0
278,1120926027.0,837.3956604,1.5,8.44463940805e+19,1.72024716246e+19,5.44626665115,0.0107340812683,1.087696625,0.0319366,0.0,0.0,0.0,-2.3389544487,0.535963058472,26.3385267258,16.5758493423,9.0,0.0
279,1120926028.0,912.255371094,1.5,6.46728011558e+19,2.44986865306e+19,5.44333839417,0.00975894927979,1.088642125,0.0216131,0.0,0.0,0.0,-2.28136181831,0.36302447319,-10.397854805,530.262079573,9.0,0.0
280,1120926029.0,267.523345947,0.668499946594,4.201807435e+19,5.79534986815e+18,5.44919395447,0.00585508346558,1.07957125,0.0209478125,0.0,0.0,0.0,-2.34181451797,0.190475845337,845.004272461,9.51405149955e+13,1.0,0.0
281,1120926033.0,850.374603271,1.32849991322,5.34810240293e+19,1.47611793382e+19,5.44724225998,0.0107350349426,1.09021,0.025972375,0.0,0.0,0.0,-2.33071064949,0.194084084034,-15.2581834793,884.704118538,8.0,0.0
282,1120926034.0,880.40222168,1.5,7.23813276445e+19,1.27523841287e+19,5.44529008865,0.0107340812683,1.088331125,0.02316023125,0.0,0.0,0.0,-2.33857131004,0.440053701401,-4.62100410461,869.909317207,9.0,0.0
283,1070628010.0,1320.54089355,1.5,7.6699595791e+19,5.53444956874e+19,-3.84849977493,1.51299321651,-0.7890945625,0.036148896875,0.0,0.0,0.0,-1.45042765141,0.989619642496,-79.4237327576,28.1524179459,0.0,1.11328125
284,1070628011.0,1539.99072266,1.5,9.08025916358e+19,7.15220916331e+19,-3.85043072701,1.51487660408,-0.787622125,0.030350009375,0.0,0.0,0.0,-1.42495501041,1.00758033991,-76.0584793091,29.6537559509,0.0,1.310546875
285,1070628012.0,953.68057251,1.5,7.98310928678e+19,6.45196536996e+19,-4.08359980583,1.44632530212,-0.79009078125,0.028208953125,0.0,0.0,0.0,-1.29775714874,0.979321867228,-77.6663246155,25.8959224701,0.0,1.36279296875
286,1070628014.0,1001.92611694,1.5,7.927038152e+19,6.5336797987e+19,-4.09663391113,1.44053292274,-0.79185103125,0.02886601875,0.0,0.0,0.0,-1.55212879181,0.699424266815,-76.7468452454,21.3962322235,0.0,1.2509765625
287,1070628015.0,788.054595947,1.5,1.33090644469e+20,1.09575563448e+20,-4.08746194839,1.43956661224,-0.79150903125,0.024392259375,0.0,0.0,0.0,-1.57098066807,0.524595499039,-61.5520477295,40.8003927231,0.0,1.29541015625
288,1070628016.0,100.548057556,1.22749996185,1.19962598779e+20,1.37742658375e+20,-3.80746567249,1.41460856199,-0.79726825,0.02440328125,0.0,0.0,0.0,-1.70836150646,0.339400696754,-59.9624671936,42.595565033,0.0,5.15283203125
289,1070628017.0,183.775634766,1.26750004292,1.28171266718e+20,1.38060024929e+20,-3.84608590603,1.4328083992,-0.79436625,0.020463265625,0.0,0.0,0.0,-1.67735028267,0.364386355877,-53.5624465942,52.8722496033,0.0,3.9287109375
290,1070628018.0,224.278564453,1.5,1.26157396823e+20,8.33132723613e+19,-4.08697938919,1.44058094025,-0.7942255,0.030512121875,0.0,0.0,0.0,-1.55537557602,0.534063577652,-57.6648616791,55.5535984039,0.0,1.1083984375
291,1070628021.0,458.873001099,1.5,1.33483671497e+20,1.23665566584e+20,-4.09277200699,1.81611347198,-0.79161759375,0.02253481875,0.0,0.0,0.0,-1.64747107029,0.327630877495,-56.6808624268,62.6538320541,0.0,1.146484375
292,1070628027.0,61.9223136902,1.30750000477,1.29101374391e+20,9.65454334465e+19,-3.89001607895,1.43860125542,-0.796649875,0.027855846875,0.0,0.0,0.0,-1.71643197536,0.240122199059,-51.7942962646,72.602718544,0.0,3.98291015625
293,1070628028.0,146.900100708,1.5,1.12933011924e+20,7.86743340676e+19,-4.09228944778,1.81418180466,-0.7955734375,0.0306463875,0.0,0.0,0.0,-1.66894221306,0.411368489265,-54.6599407196,46.6521203041,0.0,0.89990234375
294,1070628029.0,323.505172729,1.5,1.31164761892e+20,8.77362509583e+19,-4.09566879272,1.80747210979,-0.79430275,0.02864956875,0.604658961296,0.0616096556187,0.398499965668,-1.68015420437,0.366753101349,-42.8016853333,42.9574180603,0.0,1.00439453125
