shot,reversals,low_confidence,ar_signal,tmax,nl_04,nl_04_r,bt,bt_r,ip,ip_r,p_rf,p_rf_r,p_rf_t,ssep,ssep_r,vel,vel_r,lbo,cryopump
1120222017,,,1501.56744385,1.5,6.44338926722E+019,1.35932050796E+019,-5.4462666512,0.0136623383,-0.809958,0.010976375,0,0,0,1.2640566826,0.2034660578,-18.7430915833,9.2753295898,0,0
1120222016,,,62.5559654236,1.5,6.3251407499E+019,2.1490720025E+019,-5.4491939545,0.0136623383,-0.8099518125,0.0397813125,0,0,0,1.2777825594,0.2469880581,-19.9069643021,46.6987828314,0,0
1120222015,,,83.8088531494,0.9284999371,6.37375763564E+019,2.86734600533E+018,-5.4521217346,0.0087828636,-0.815586375,0.0094002938,0,0,0,1.2454209328,0.151208359,-16.7969264984,27.1982690811,0,0
1120222014,,,119.950172424,1.4884998798,6.30032477246E+019,1.39822087751E+019,-5.4501695633,0.0107350349,-0.810905625,0.0106630875,0,0,0,1.3133374453,0.1724916875,-20.6543922424,27.5454227448,0,0
1120222013,,,344.89491272,0.9284999371,6.2542785449E+019,2.91680467718E+018,-5.4511451721,0.007806778,-0.8155925,0.0097193375,0,0,0,1.2575141192,0.1278294027,-21.3180112839,11.3126626968,0,0
1120222011,,,17030.6191406,1.5,8.52572047411E+019,7.81177502865E+018,-5.4491939545,0.0156135559,-0.782070875,0.02570025,0,0,0,1.5223511457,19.5132189989,-33.3812942505,3.943940258,0,0
1120222009,,,8109.46728516,1.5,4.3694134691E+019,2.43417822631E+019,-5.4482183456,0.0137111187,-0.7933511875,0.0209723125,0,0,0,-1.3119372129,0.5381840169,-9.8040447235,8.1915250778,0,0
1120221034,,H-mode,1129.90783691,1.5,8.54384218495E+019,9.46436739348E+018,-5.4404110909,0.0136618614,-0.9154685,0.0163059375,2.9890300036,0.370828867,0.9987000227,1.2926565409,0.0960978866,43.2525558472,26.8123221397,0,0
1120221033,,H-mode,949.252197266,1.5,8.65697049653E+019,1.28809458452E+019,-5.4423627853,0.0117106438,-1.212010125,0.024445625,2.9521932602,1.1286541104,0.9986000061,1.3461953402,0.1421609521,42.7770805359,32.3915081024,0,0
1120221032,,H-mode,927.755096436,1.5,8.65309317873E+019,8.46228129202E+018,-5.436507225,0.0117106438,-1.102101125,0.0266315,3.0884820223,0.2760118723,0.9986999631,1.3291343451,0.1252570152,45.1958751678,32.4159277916,0,0
1120221031,,H-mode,926.658935547,1.5,8.52726242922E+019,1.3580006542E+019,-5.4355316162,0.0126862526,-1.0194234375,0.0138010188,3.0998978615,0.7055968761,0.9985999465,1.3249672651,0.1830402613,43.9719753265,31.6839065552,0,0
1120221030,,H-mode,716.628326416,1.5,8.47185583927E+019,7.01383745014E+018,-5.4277248383,0.0126867294,-1.0228455,0.0131548313,3.030579567,0.3599333167,0.9986999631,1.3074548245,0.1452973485,50.155008316,40.5542101383,0,0
1120221029,,H-mode,4535.67163086,1.5,3.6706500802E+019,1.91413517485E+019,-5.4296765328,0.0107340813,-0.803034,0.0353911875,0,0,0,-1.454811573,39.0465145707,1.1489828825,15.3099905252,0,0
1120221028,,H-mode,4251.58251953,1.5,9.19653867548E+019,5.86110945958E+018,-5.3740530014,0.0136618614,-1.112935125,0.018154,3.3535618782,1.4250280261,0.9987000227,1.3255354166,38.7362035513,48.428604126,29.3767522812,0,0
1120221027,,H-mode,3963.32348633,1.5,8.60220074372E+019,6.97883779601E+018,-5.3730769157,0.0107350349,-1.109162125,0.0238090875,3.1846687794,1.2285035133,0.9985999465,1.3134901524,7.452707231,41.7713699341,28.8413460732,0,0
1120221026,,H-mode,4089.9029541,1.5,8.40818180149E+019,5.18186636031E+018,-5.3740530014,0.0107350349,-1.108846875,0.0134592063,2.9581873417,1.2248529673,0.9985999465,1.3234734535,38.745675981,38.0612545013,28.2622265339,0,0
1120221025,,H-mode,4041.04858398,1.5,8.66626620764E+019,8.35966607082E+018,-5.4150390625,0.0107340813,-1.1098765,0.0119282813,2.9577203989,1.120143342,0.9986999631,1.3488621712,38.7212026715,39.8446884155,38.7586922646,0,0
1120221024,,H-mode,4072.31616211,1.5,8.39554621387E+019,5.74363763727E+018,-5.4140625,0.0107340813,-1.106127,0.0116110375,2.376265049,1.1063799977,0.9986999631,1.3173669577,0.1319749355,34.4416599274,27.7521004677,0,0
1120221023,,H-mode,3864.37145996,1.5,8.59573561535E+019,5.43190410056E+018,-5.4140625,0.0126867294,-1.023454375,0.010327625,2.8415622711,0.5519271612,0.9985999465,1.2843631506,0.2004380226,41.0454177856,30.318537426,0,0
1120221021,,H-mode,4119.57543945,1.5,8.46884581624E+019,5.8504925753E+018,-5.4111356735,0.0107350349,-1.02312175,0.01125675,2.7730833292,1.3844672442,0.9986999631,1.2941565514,0.170452714,42.312335968,37.6026164055,0,0
1120221020,,H-mode,3862.3079834,1.5,5.56826993069E+019,1.63935468463E+019,-5.3818597794,0.0136623383,-0.71556075,0.01191575,1.1845729351,0.2212428689,0.9986000061,1.14775002,0.1664084792,27.161948204,52.8258232117,0,0
1120221019,,H-mode,2160.99816895,1.5,5.59134120307E+019,2.86561493423E+019,-5.3896665573,0.0156135559,-0.724339,0.0166151,3.4645211697,1.4632502437,0.9986999631,1.1096255779,0.1280619502,45.1405220032,37.7518790245,0,0
1120221018,,H-mode,1927.0960083,1.5,5.46096727152E+019,3.48370979383E+019,-5.3896665573,0.0126857758,-0.722161375,0.017544125,3.5092381239,1.5451496959,0.9987000227,1.0960886478,0.1363551617,43.2387485504,34.5242040634,0,0
1120221017,,H-mode,1570.1986084,1.5,5.54389903555E+019,2.8894224396E+019,-5.3681974411,0.0117111206,-0.7224089375,0.0197362875,3.5179231167,1.482848227,0.9986999631,1.103281498,0.1777512729,46.6464424133,37.6575829506,0,0
1120221016,,H-mode,1968.65014648,1.5,5.36587270985E+019,4.6349736747E+018,-5.3760046959,0.0136628151,-0.81732175,0.0128491656,2.3855983019,0.4745618463,0.9986999631,1.1540598869,0.1333613396,39.4394645691,23.1343569756,0,0
1120221015,,,1219.67993164,1.5,5.10247942176E+019,6.82065325714E+018,-5.3769803047,0.0126857758,-0.816069125,0.0163019156,3.4086922407,1.0074533343,0.9986999631,1.2050051689,0.1490918398,-7.2546384335,11.9117903829,0,0
1120221014,,H-mode,2045.06427002,1.5,6.26255390922E+019,5.06266610572E+018,-5.4033284187,0.0136623383,-0.823013625,0.0112895,3.4959139824,1.3490409017,0.9986999631,1.1634212732,0.1421349049,58.3311252594,47.3020663261,0,0
1120221013,,H-mode,3094.01977539,1.5,5.5829277401E+019,7.86609090306E+018,-5.4082083702,0.0107340813,-0.8151994375,0.0122208531,1.1872457266,0.215024364,0.9985999465,1.1948212385,0.1845120788,28.8594713211,29.5068565905,0,0
1120221012,,H-mode,3319.00231934,1.5,5.99779898593E+019,5.57754980882E+018,-5.4072322846,0.0107340813,-0.81549825,0.011909625,1.1869540215,0.2193872213,0.9986000061,1.1868511438,0.2112092376,31.0170040131,31.0003523111,0,0
1120221011,,H-mode,2995.9251709,1.5,7.28590632478E+019,7.35053429885E+018,-5.4082083702,0.0117096901,-0.81426,0.01191375,1.1517023444,0.2301557511,0.9984999895,1.2041918039,0.1448703408,2.15064919,8.9815796614,0,0
1120221010,,H-mode,3129.70410156,1.5,6.74242256502E+019,2.32683048716E+018,-5.4082083702,0.0126862526,-0.8145751875,0.0116088125,1.1598997116,0.2400178134,0.9985999465,1.2108211517,0.1690478921,10.7269506454,25.1850314617,0,0
1120221009,,H-mode,2892.43261719,1.5,6.73383889764E+019,6.83434877398E+018,-5.409183979,0.0126862526,-0.8142579375,0.0122187906,1.1562305689,0.1948275805,0.9986000061,1.223547101,0.1864642501,23.3313426971,29.9974655271,0,0
1120221008,,H-mode,2618.18579102,1.5,6.70309875155E+019,1.02365632058E+019,-5.4101595879,0.0117106438,-0.8136234375,0.0128511875,1.1412353516,0.1804645061,0.9986000061,1.2139691114,0.1806222796,26.7978906631,24.9149861813,0,0
1120221007,,H-mode,2305.95361328,0.948499918,6.31551254648E+019,4.440455994E+018,-5.4111356735,0.0097594261,-0.8267856875,0.0215872375,3.4342809916,1.6790284574,0.4470999837,1.1761152744,0.1057559609,53.3542556763,55.5132804036,0,0
1120221006,,,3556.74609375,1.5,3.83874341785E+019,2.20790247165E+019,-5.4052801132,0.0126862526,-0.8011059375,0.0357228125,0,0,0,-1.47765553,19.7494184375,2.7522513866,15.1523717642,0,0
1120221005,,,141.826118469,1.5,3.18686496397E+019,3.04910627252E+019,-5.409183979,0.0126862526,-0.8089345,0.0313408125,0,0,0,-1.4318811894,0.4620303512,2.6797709465,23.2067713261,0,0
1120221004,,H-mode,1463.12908936,1.5,6.04953364684E+019,1.27631177811E+019,-5.4111356735,0.0136623383,-0.8195751875,0.038223875,3.4781142473,1.5614680171,0.9986999631,1.2114857435,0.1934109926,42.9656219482,59.6097880125,0,0
1120221003,,H-mode,836.295898438,1.1884999275,5.97686164571E+019,9.8156657566E+018,-5.3779568672,0.0117101669,-0.826407,0.0172123563,3.4698858261,1.4887598038,0.6872999668,1.2002347708,0.1480746746,55.8164825439,53.3902320862,0,0
1120216031,1.0768d,,583.723266602,1.5,4.78856841223E+019,3.69991512148E+019,-5.5155525208,0.0126867294,-0.8044628125,0.0219363125,0,0,0,-2.0159165859,38.2801814675,4.9710793495,36.4994810104,6,0
1120216030,0.9083d,,586.682739258,1.5,4.85692812876E+019,3.6346516297E+019,-5.5145769119,0.0136623383,-0.8066425,0.025685875,0,0,0,-2.0324647427,38.3083436489,8.6269388199,41.128090477,3,0
1120216029,,,5936.70800781,1.4884998798,3.58421879055E+019,1.91832259891E+019,-5.4013772011,0.0146379471,-0.799216875,0.036338875,0,0,0,-1.4180075526,39.1150495052,1.4089514613,14.1626292348,0,0
1120216028,0.8003dw,,535.188720703,1.5,2.85316450436E+019,3.46201467019E+019,-5.5067696571,0.0146379471,-0.5558135625,0.0128510625,0,0,0,-1.8376322985,38.4650196433,5.0112752914,29.3076313019,3,0
1120216027,1.1085d,,640.769287109,1.4494999647,1.90630049479E+019,1.89140149651E+019,-5.5087213516,0.0117111206,-0.5645733125,0.0490777031,0,0,0,-1.7915369272,38.4775476456,2.6716884375,45.1283735275,3,0
1120216026,,,885.418579102,1.5,2.71320063238E+019,8.63500357362E+018,-5.5087213516,0.0136623383,-0.5608218125,0.03696925,0,0,0,-1.785222292,38.4571175575,6.5287451744,13.4937726542,3,0
1120216025,0.7272dw,,429.811523438,1.5,3.89126796792E+019,3.22134300979E+019,-5.5077457428,0.0146867275,-0.5636359375,0.0475977281,0,0,0,-1.8473377228,0.286945045,-0.7008070946,39.3568862915,3,0
1120216023,,,721.66015625,1.5,3.0476386444E+019,8.61827340469E+018,-5.5057935715,0.0136618614,-0.5620723125,0.036660125,0,0,0,-1.8114129305,38.5055548549,2.838449955,15.1771897793,3,0
1120216022,,,1096.77270508,1.5,2.40339036142E+019,5.06843634275E+018,-5.5018901825,0.0175652504,-0.5539163125,0.0288337281,0,0,0,-1.7684767246,38.7565322518,8.4940309525,11.2054766893,3,0
1120216021,,,931.330688477,1.5,2.64488841475E+019,7.76379234121E+018,-5.5077457428,0.0156135559,-0.561137,0.04008435,0,0,0,-1.8248553276,38.4290071726,6.5308227539,12.9129475415,3,0
1120216020,0.8289d,,1649.89221191,1.5,4.13373315168E+019,1.25748506041E+019,-5.5106725693,0.0146379471,-0.558623625,0.0541902063,0,0,0,-1.812817812,38.5776574612,-11.3236246109,26.6906685829,3,0
1120216018,,,4512.17626953,1.4884998798,3.74160376456E+019,2.37039643639E+019,-5.4082083702,0.0107340813,-0.8001645,0.0382134594,0,0,0,-1.4484986067,39.007608667,1.3013167381,15.4420808792,0,0
1120216017,1.3119d,,785.218261719,1.5,7.12853938276E+019,3.2948818659E+019,-5.5155525208,0.0136623383,-1.094111125,0.0225546,0,0,0,-2.2852170467,38.2177382708,12.5932540894,35.7821666718,3,0
1120216014,,,553.623779297,1.5,1.01381630723E+020,2.79846292127E+019,-5.5096969605,0.0117111206,-1.092222125,0.0216048563,0,0,0,-2.2297346592,38.3042107224,-7.1975927353,19.2786816955,3,0
1120216013,0.5175dp,,549.401245117,1.5,9.10645876645E+019,2.62851404779E+019,-5.503841877,0.0117101669,-1.090642,0.021302,0,0,0,-2.2161457539,38.2546483278,-6.3022203445,21.315418005,3,0
1120216012,0.5492dp,,565.454040527,1.5,8.31101839875E+019,2.58414127693E+019,-5.5106725693,0.0107350349,-1.094107125,0.0213061,0,0,0,-2.20789814,38.1880440116,-6.2655959129,27.2577332497,3,0
1120216011,0.7081d,,657.501464844,1.5,7.26970656026E+019,2.6958978378E+019,-5.4999389648,0.0117101669,-1.0940825,0.022218875,0,0,0,-2.2276594639,38.2411780357,-5.8003315926,39.2975301743,3,0
1120216010,,,959.035339355,1.5,5.83142616407E+019,1.44342699022E+019,-5.503841877,0.0117111206,-1.095660375,0.021308,0,0,0,-2.2467973232,38.2071909308,17.7858772278,17.6097489357,3,0
1120216009,,,1113.21948242,1.5,5.04926789683E+019,1.1340842316E+019,-5.503841877,0.0126857758,-1.09472925,0.02129975,0,0,0,-2.2296390533,38.1619898081,17.3196754456,19.5814100742,3,0
1120216008,,,1011.64990234,1.5,4.37627662068E+019,1.2786185535E+019,-5.5057935715,0.0146379471,-1.094407875,0.030391225,0,0,0,-2.2673780918,38.2376199365,10.544336319,18.0091400087,3,0
1120216007,,,1088.28393555,1.5,4.36297340959E+019,6.76360619585E+018,-5.5087213516,0.0107345581,-1.090339125,0.0363205813,0,0,0,-2.2459087372,38.355920434,8.9951076508,22.3139976025,3,0
1120216006,,,623.666748047,1.5,3.66630590975E+019,3.21111667205E+019,-5.6121621132,0.0136618614,-1.0968284375,0.02066135,0,0,0,-2.2510204315,38.192553699,5.6050109863,14.3216018432,3,0
1120216004,,,439.277770996,1.1134999991,1.95061455173E+019,1.72693872426E+019,-5.6082587242,0.007806778,-1.096193,0.0441469375,0,0,0,-2.2957508564,37.8036805391,7.0783219338,20.1202395797,3,0
1120216003,,,776.695617676,1.5,3.87016174271E+019,1.66715473663E+019,-5.6102104187,0.0107345581,-1.095560375,0.0216378813,0,0,0,-2.2770450115,38.1806031466,12.4816093445,17.2232656479,3,0
1120216002,,,3452.13183594,1.4884998798,3.86401855134E+019,1.90233798683E+019,-5.4062557221,0.0117096901,-0.800475625,0.0416390625,0,0,0,-1.4706074596,38.8975280583,1.7916745544,13.0760557175,0,0
1120210032,,dweak drift,2224.98156738,1.5,4.23888076806E+019,3.1227183561E+019,-5.4423627853,0.0146379471,-0.8052465,0.020360375,0,0,0,1.2627450228,0.1619383097,8.2560958862,15.7154151991,0,0
1120210031,,,1401.30767822,1.5,4.18651850591E+019,9.97410978021E+018,-5.4452900887,0.0156145096,-0.806183875,0.0166109375,0,0,0,1.2935518026,0.231310308,9.9390144348,14.4642998904,0,0
1120210029,,dweak drift,657.687316895,1.5,7.58502846312E+019,4.05059731829E+019,-5.4404110909,0.0136618614,-0.8049293125,0.0253726875,0,0,0,1.314599514,0.2515533566,-18.2175178528,24.2044250011,0,0
1120210028,,,12862.8657227,1.5,7.78253417662E+019,3.30864115441E+019,-5.4413871765,0.0146379471,-0.7986623125,0.0244395,0,0,0,1.2481755018,0.1901556849,-17.7269124985,26.4248171806,0,0
1120210026,,,8505.75537109,1.5,7.64353215742E+019,3.26390950295E+019,-5.4374833107,0.0136623383,-0.798973375,0.0228778125,0,0,0,1.3069888353,0.1875545979,-18.083527565,26.0233227611,0,0
1120210024,,,9263.15429688,0.948499918,7.88826673318E+019,1.83552233646E+019,-5.4335803986,0.0087823868,-0.802720875,0.018166375,0,0,0,1.1911680698,0.1626386285,-19.1311416626,8.6619196892,0,0
1120210022,0.9655u,,5981.87939453,1.2284998894,5.91322191269E+019,1.86013521212E+019,-5.4287004471,0.0107340813,-0.8064621875,0.0206815844,0,0,0,1.2798423767,0.1244689703,-10.7802915573,18.8654026985,0,0
1120210021,,,3627.28710938,1.5,5.8848553923E+019,5.7611242702E+018,-5.4189424515,0.0156135559,-0.8056649375,0.0128676031,0,0,0,1.2840479612,0.2552493215,-15.1143217087,7.9704080582,0,0
1120210019,0.8607u,,6936.69433594,1.0284999609,5.39324835036E+019,1.02633147635E+019,-5.4247975349,0.0087828636,-0.8089611875,0.0206815438,0,0,0,1.2420835495,0.1395583153,-8.6832914352,12.8127322853,0,0
1120210018,,,4876.44238281,1.0884999037,3.58089738582E+019,1.79010124724E+019,-5.416990757,0.0117096901,-0.8054940625,0.0253645625,0,0,0,1.2643900514,0.1595761776,6.8816885948,12.3823885441,0,0
1120210016,,,2692.62695312,0.8684999347,3.80337124917E+019,9.8754369679E+018,-5.416990757,0.0087823868,-0.8095762188,0.0090748344,0,0,0,1.2999308109,0.1240586877,4.9320006371,10.9676505804,0,0
1120210015,,,3282.30432129,1.5,4.12145864368E+019,1.15947283469E+019,-5.4140625,0.0126857758,-0.803928375,0.0134856656,0,0,0,1.3418654203,0.240291059,4.1624488831,8.6479082324,0,0
1120210014,,,4038.92749023,1.5,4.49248488423E+019,1.15334283746E+019,-5.4140625,0.0146379471,-0.804237375,0.014118,0,0,0,1.3163517714,0.1698491573,3.0686737299,12.4044403672,0,0
1120210013,,,4720.90844727,1.5,4.7825615603E+019,7.65509022365E+018,-5.4160151482,0.0146379471,-0.8042435625,0.0137925625,0,0,0,1.3238868713,0.2400596142,3.3399339914,15.1153599977,0,0
1120210012,,,1774.55432129,1.5,7.14223445979E+019,8.12191207447E+018,-5.4140625,0.0136609077,-0.8051860313,0.009736125,0,0,0,1.3724199534,0.2169070244,-19.2975664139,8.7746624947,0,0
1120210011,,,4245.86791992,1.5,5.78266810103E+019,3.00539628727E+018,-5.4121112824,0.0136618614,-0.8067384375,0.0116046875,0,0,0,1.3742464781,0.2125950456,-12.8315467834,9.6740826607,0,0
1120210010,,,2553.88208008,1.5,2.60050596819E+019,8.3555604944E+018,-5.4140625,0.0156135559,-0.8055001875,0.0115800625,0,0,0,1.3765666485,0.2041764855,7.7533164024,5.031324625,0,0
1120210008,,,991.346343994,1.5,2.50266812502E+019,7.36958003926E+018,-5.4160151482,0.0146369934,-0.8064478125,0.010032875,0,0,0,1.2906595469,0.2320420146,6.7158913612,13.1485558397,0,0
1120210007,,,2183.22216797,1.5,3.11858375257E+019,7.17391314901E+018,-5.4160151482,0.0136623383,-0.8067486875,0.0122371875,0,0,0,1.2928025723,0.2555046678,11.8005700111,6.9195765495,0,0
1120210004,,,3429.77661133,1.4884998798,3.94688038644E+019,1.45317521633E+019,-5.4140625,0.0126852989,-0.797978625,0.037589375,0,0,0,-1.4546017647,39.1693133146,1.8619996309,10.0178452373,0,0
1120210003,,,2372.55383301,1.5,3.88538294188E+019,4.03429507929E+018,-5.4179663658,0.0146379471,-0.806777375,0.015360375,0,0,0,1.2996565104,0.1408084035,13.7676286697,7.790585804,0,0
1120210002,,,227.279266357,1.5,3.52011528353E+019,5.39309573815E+018,-5.4189424515,0.0126867294,-0.8083266875,0.0128532281,0,0,0,1.3497265577,0.2110180259,13.2984409332,15.7152294397,0,0
1120118032,,,1252.04968262,1.1425000429,7.54691147361E+019,9.83729271051E+018,-5.4199180603,0.0107350349,-0.798609,0.009697925,0,0,0,0.069310315,0.5886113286,-15.4516248703,15.1149716377,1,0
1120118031,,,1165.66912842,1.2465001345,7.60297557151E+019,9.46571693405E+018,-5.4208936691,0.0117101669,-0.7976839375,0.0156730875,0,0,0,0.0763710514,0.5769253492,-13.9245095253,15.9560613632,1,0
1120118030,,complex,599.929901123,1.054500103,8.71226009844E+019,4.02117575052E+019,-5.4238219261,0.0097579956,-0.7942475625,0.0234836875,0,0,0,0.0266885916,0.4330827404,-16.373005867,18.4281849861,1,0
1120118027,,complex,296.633987427,1.3265000582,1.32632926574E+020,4.85205421362E+019,-5.421869278,0.0126867294,-0.7901788125,0.034443575,1.5092249513,0.9754758924,0.8250999451,1.5840126872,0.6064848602,-16.7647695541,19.2623164654,1,0
1120118025,,complex,311.291748047,1.4465000629,1.19511042547E+020,7.08166069296E+019,-5.4179663658,0.0146379471,-0.7879806875,0.05291445,1.490713656,1.1748643518,0.945299983,1.5140890479,1.0226446033,-18.4614944458,19.1024225235,1,0
1120118024,0.8065u,,1620.40185547,1.5,5.96789446868E+019,1.92281801817E+019,-5.4208936691,0.0126867294,-0.99621,0.017564625,1.7534059286,0.5891968787,0.9490999579,1.6890407801,0.3515158296,0.6903128624,24.8257555008,1,0
1120118023,,dweak drift,2062.25048828,1.5,5.92459482116E+019,1.40571638021E+019,-5.4267492294,0.0146379471,-0.6082390625,0.01912425,1.7683784962,0.9757913947,0.9490999579,1.4242742062,0.3429477811,-30.0296077728,19.7154148102,1,0
1120118022,,complex,961.46697998,1.5,5.20968796274E+019,1.26242230742E+019,-5.4306521416,0.0136613846,-0.8049190625,0.01754825,1.7784720659,0.5612445772,0.9490999579,1.6790533066,0.3537499309,0.5356916785,24.484967804,1,0
1120118020,,complex,376.527191162,1.5,8.34788370421E+019,4.64767655244E+019,-5.4355316162,0.0156140327,-0.5960624063,0.03351025,0.8900876045,1.0883574843,0.9490999579,1.3932512999,0.7728686333,-19.7944736481,24.8132991791,1,0
1120118017,,complex,1034.04949951,1.2465001345,8.40625281829E+019,8.00783642368E+018,-5.4374833107,0.0097584724,-1.095523125,0.013786375,1.6225121021,0.9382786036,0.7454000115,1.8104607463,0.3202799976,-5.2914965153,14.5559811711,1,0
1120118015,,complex,2252.59912109,1.5,8.26720066136E+019,2.57810979594E+019,-5.4326043129,0.0136618614,-0.796760875,0.0159867281,1.7629823685,0.5260055184,0.9490999579,1.6268453598,0.3457468152,-21.8999881744,14.8545122147,1,0
1120118014,,complex,825.895812988,1.5,7.23131337344E+019,2.4944110126E+019,-5.4345560074,0.0136623383,-0.7995791875,0.014111875,1.7049944401,1.9052974105,0.9491999745,1.7370796204,0.342717886,-17.7374572754,18.5692825317,1,0
1120118013,,complex,2381.76245117,1.5,8.28566366061E+019,4.34857024707E+019,-5.4413871765,0.0146379471,-0.7973974375,0.0206838531,1.5972697139,1.9724179417,0.9988999963,1.6659157276,0.2163757086,-21.202334404,17.8736431122,1,0
1120118012,,complex,2622.64416504,1.5,8.59387084363E+019,1.40696850406E+019,-5.4413871765,0.0156135559,-0.795842,0.0203624375,1.7044403553,1.7924311161,0.9986000061,1.6492115259,0.3144080043,-22.326133728,16.8528951645,0,0
1120118009,,complex,2009.67358398,1.2534999847,9.29493924871E+019,3.10460020767E+019,-5.4374833107,0.0107340813,-0.893221,0.0178544656,0.9884024262,1.9372937232,0.7518000007,1.9328735471,0.7651260674,-21.0985879898,14.860224247,0,0
1120118008,,complex,254.593902588,1.4434999228,8.49651656567E+019,2.40176369993E+019,-5.4384589195,0.0128321171,-0.89980725,0.0166170625,1.0750162602,1.9637360275,0.9417999387,1.6174967885,0.5089013278,-20.4005737305,22.6153805733,0,0
1120118006,,complex,525.800170898,1.0634999275,1.13009617098E+020,4.19400266166E+019,-5.4423627853,0.0087833405,-1.093644375,0.021296025,1.0327708721,1.1329245806,0.561999917,1.3137235642,0.2857900381,-17.7986354828,17.8123624802,0,0
1120118001,,complex,1221.8894043,1.1434999704,3.86663319E+019,1.893935453E+019,-5.4452900887,0.0107340813,-0.801497,0.0331954344,0,0,0,-1.4804686308,38.6099239349,-0.6905716062,19.9143427849,0,0
1120106032,,,1083.5760498,1.5,6.73193146487E+019,1.58981992658E+019,-5.4043045044,0.0117106438,-1.09732,0.1139736031,0,0,0,-2.139392376,38.2117772102,-11.0583229065,17.621100378,4,0
1120106031,1.1582d,,1157.49719238,1.5,6.03167054113E+019,3.63200136687E+019,-5.4101595879,0.0117106438,-1.09733225,0.112417325,0,0,0,-2.0884954929,38.1825167537,10.5846948624,35.2766036034,4,0
1120106030,1.3356d,,1278.08178711,1.5,5.66643081038E+019,3.37742704164E+019,-5.416990757,0.0117096901,-1.09735075,0.1114878938,0,0,0,-2.0786697865,38.2043845654,14.0527925491,33.1640239716,4,0
1120106028,1.4518d,,1508.39587402,1.5,4.45162483312E+019,3.89982260819E+019,-5.4160151482,0.0126857758,-1.097655625,0.1158917125,0,0,0,-2.0500979424,38.1872537136,10.7029380798,15.3092606783,4,0
1120106027,,,1409.22412109,1.5,4.05899274927E+019,2.9152840526E+019,-5.416990757,0.0117096901,-1.000903,0.0763985406,0,0,0,-1.9675594568,38.2233278751,10.0128250122,13.6548305988,4,0
1120106026,1.1827d,,984.087524414,1.5,3.94815362091E+019,3.02189841749E+019,-5.416990757,0.0126862526,-0.8111275313,0.0454159156,0,0,0,-1.8588362932,38.3540194035,6.6071763039,29.0386088371,4,0
1120106025,1.198d,,878.719421387,1.5,3.80253078249E+019,2.98994902851E+019,-5.4199180603,0.0136623383,-0.8111388125,0.0400986656,0,0,0,-1.8335042,38.360589087,7.4564347267,27.7132761002,4,0
1120106024,,,5406.25488281,1.2284998894,3.35255718814E+019,2.07590447346E+019,-5.4208936691,0.0117101669,-0.8070771563,0.047609875,0,0,0,-1.2603116036,38.8423665047,-0.0864517167,14.7358254433,0,0
1120106022,,,1174.74255371,1.0175000429,2.8628512018E+019,1.30691037307E+019,-5.421869278,0.0087828636,-0.816476625,0.036020925,0,0,0,-1.8221803308,0.1444747448,8.4595012665,14.0409834743,4,0
1120106021,,,1269.7956543,1.5,3.50660888269E+019,1.16096839041E+019,-5.4238219261,0.0107340813,-0.8092763125,0.03633675,0,0,0,-1.7883932591,38.4843420982,11.6307964325,14.5551302195,4,0
1120106020,,,6465.98730469,1.5,3.57732771137E+019,1.55113009152E+019,-5.4287004471,0.0126862526,-0.8092794063,0.0366521438,0,0,0,-1.8251361847,38.4606448412,12.4857435226,9.4215415478,4,0
1120106017,,,5380.82910156,1.5,4.38005718146E+019,1.58692205374E+019,-5.421869278,0.0136613846,-0.8111531875,0.0435453938,0,0,0,-1.8066227436,38.3933393955,14.0749115944,10.2264851332,4,0
1120106016,,,5037.06274414,1.5,4.42559499484E+019,1.09849831786E+019,-5.4247975349,0.0126862526,-0.809603875,0.0316502438,0,0,0,-1.7818334103,38.3348056078,13.8615956306,18.0382967949,4,0
1120106015,,,4003.00463867,1.5,6.12044730898E+019,1.2106115603E+019,-5.4267492294,0.0136623383,-0.808332875,0.0366643531,0,0,0,-1.8137158155,38.4392884374,2.0915291309,7.4817654938,4,0
1120106012,,,3797.16503906,1.5,6.34942632293E+019,7.42352427874E+018,-5.4189424515,0.0126867294,-0.8089580938,0.0322892313,0,0,0,-1.8444564343,38.3146763444,-1.0367185473,6.1708051205,4,0
1120106011,,,3314.94921875,1.5,7.00086541196E+019,8.40661961537E+018,-5.4160151482,0.0156135559,-0.8083266875,0.0297691031,0,0,0,-1.860678792,38.3225375414,-4.114521265,6.5125975072,4,0
1120106010,,,2564.03405762,1.5,7.93948902168E+019,7.89451987571E+018,-5.4208936691,0.0126867294,-0.8058225313,0.0328843469,0,0,0,-1.8728132248,38.3299779892,-11.1133079529,6.9743065357,4,0
1120106009,,,4874.28857422,1.4284999371,3.70197604608E+019,2.16618757224E+019,-5.421869278,0.0117096901,-0.8061490625,0.0494888125,0,0,0,-1.3455640078,38.9661591053,0.9720693827,15.4382993937,0,0
1120106008,,,171.113899231,1.5,3.21381311436E+019,2.86860604566E+019,-5.4257736206,0.0107350349,-0.8114745,0.0460524375,0,0,0,-1.3081929684,28.1175624132,-3.9091165066,26.1233593702,0,0
1110329033,,,85.0686645508,1.5,6.7527460996E+019,3.15355152087E+019,-4.688024044,2.0230037332,-0.813992,0.5171940563,0,0,0,-0.8211730719,0.4435236156,-11.1312680244,46.8609330177,0,0
