,Column1,Shot Number,Pulse Time,Ip,Ip Slope,Bt,Bt Slope,nl_04,nl_04 Slope,RF,LSN/USN,HIREX Time,Zvel,Zvel Slope,Zint,Zint Slope,Zti,Zti Slope,Avel,Avel Slope,Aint,Aint Slope,Ati,Ati Slope,nl_04 peak,nl_04 tt peak,Ip peak,Ip tt peak,Zint max,Zint tt max,Zvel max,Zvel tt max,Zti max,Zti tt max,Zint min,Zint tt min,Zvel min,Zvel tt min,Zti min,Zti tt min,Aint max,Aint tt max,Avel max,Avel tt max,Ati max,Ati tt max,Aint min,Aint tt min,Avel min,Avel tt min,Ati min,Ati tt min,poh max,ti jump,poh abs max,ti abs max,poh0,ti0,li0,li0 peak
276,358,1120720019,0.600000024,-1.103191488,-0.177773747,-5.458460043,0.015002423,0.713749253,-0.754667248,0.000150958,LSN,10,2.398055365,-38.29439516,4566.912932,17316.82106,1.358478998,1.197322822,1.907866677,65.33339137,2405.73695,13481.87928,2.229167767,1.452989271,0.010997332,0.002549976,-0.009819263,0.01609993,-9.071135044,0.053499937,14.22504301,0.053499937,0.027515198,0.013499916,-604.7715745,0.013499916,-0.612195422,0.003499925,-0.022048568,0.063499928,321.2628061,0.063499928,15.73348693,0.063499928,0.083204679,0.053499937,-97.60853176,0.023499906,-2.584580501,0.003499925,-0.042301961,0.003499925,0.426042285664,0.025809385396,1.62880355515,1.23423794278,1.20276126948,1.21079260719,1.24426972866,0.0161672830582
277,359,1120720019,0.699999988,-1.10785245,-0.19359557,-5.457878084,0.014665632,0.591498002,-1.059253109,0.000149054,LSN,10,26.56867416,247.6333527,4788.736948,5731.627955,1.311304588,-0.968189482,35.83276316,470.1667365,2790.216239,3086.435003,2.196588394,-1.444689902,0.0199392,0.009550012,-0.008215418,0.014900029,-39.92444804,0.043499947,1.375265052,0.063499928,0.055169325,0.033499956,-481.3180027,0.013499975,-3.937570641,0.023499966,-0.033015151,0.063499928,238.2412807,0.063499928,-1.621398413,0.033499956,0.097988728,0.023499966,-22.14910015,0.013499975,-8.246734107,0.053499937,0.045621518,0.063499928,0.255015044885,0.0273796935142,1.51778744808,1.23162516253,1.26277240319,1.18755711218,1.24206113815,0.0196254253387
278,360,1120720019,0.800000012,-1.105124479,0.017162059,-5.458301509,-0.017258779,0.54544841,-0.49967742,0.00015008,LSN,10,24.19124786,-63.47702676,4720.867405,110.5132252,1.304754108,-0.2604897,32.02318924,53.61798223,2978.166955,684.2808278,2.186926781,-1.45148337,0.037803723,0.009049988,-0.005184655,0.012299955,-54.50070572,0.063499928,2.093498306,0.023499906,0.048205525,0.023499906,-560.535862,0.013499916,-3.004981919,0.063499928,-0.047772735,0.063499928,241.2173219,0.003499925,1.321144407,0.003499925,0.106201232,0.003499925,-149.7279906,0.043499947,-8.220718081,0.013499916,-0.063331544,0.043499947,0.0364104828687,0.0499205230002,1.52410145761,1.23104040179,1.48769097474,1.19131474146,1.28099679947,0.00454914569855
279,361,1120720019,0.899999976,-1.102291623,0.03679729,-5.457452514,0.011108666,0.566570521,0.399366965,0.000151863,LSN,10,24.21572054,38.69325241,4860.581352,6205.125895,1.233010489,-0.916114046,26.30680832,-54.87762235,2986.327425,998.1705948,2.174869704,0.164703118,0.043481648,0.030550024,-0.006727496,0.016700029,-236.3210981,0.053499937,1.563492411,0.033499956,0.08018164,0.033499956,-658.909477,0.023499966,-5.483195669,0.003499985,0.042294186,0.003499985,218.2113934,0.003499985,5.806995541,0.043499947,0.126419378,0.033499956,-254.0666827,0.023499966,-3.263805241,0.053499937,0.007973981,0.043499947,0.00835891536763,0.027183660166,1.47159909578,1.21608944709,1.46324018041,1.15744349955,1.2863484621,0.014190196991
280,362,1120720019,1.0,-1.100997138,0.042519004,-5.456367301,-0.000509629,0.595627438,-0.053109905,0.000152906,LSN,10,22.5035179,14.77370202,4747.707374,4607.901224,1.299703409,-0.187845277,25.3002537,-77.91139026,2975.19917,2157.103115,2.244196129,0.401161282,0.029136349,0.00655,-0.006699848,0.009899974,-19.09555761,0.063499928,2.017430513,0.013499975,0.069509695,0.023499966,-608.5218271,0.013499975,-1.094219954,0.023499966,0.012194941,0.043499947,185.9753904,0.003499985,6.443568398,0.043499947,0.10396247,0.013499975,-241.3178225,0.033499956,-0.426974128,0.053499937,-0.065094185,0.033499956,0.124278730362,0.0290559062472,1.4815549563,1.24638311019,1.35727622593,1.20405232344,1.30300831795,0.0
281,363,1120720019,1.100000024,-1.09775576,0.032418055,-5.454565855,0.011120573,0.584228537,-0.250538579,0.000150595,LSN,10,22.47901631,-24.50677757,4885.289934,5905.111658,1.318484527,-0.154264461,27.98016497,-28.46180497,3128.845987,3486.178687,2.302796375,0.759675206,0.030558147,0.009549976,-0.00658378,0.015900016,-310.1522392,0.053499937,3.144030561,0.013499856,0.04283573,0.003499866,-766.3387626,0.013499856,-1.682883273,0.053499937,0.004607219,0.053499937,-12.16214904,0.003499866,0.931673559,0.053499937,0.005951155,0.013499856,-336.8376861,0.023499966,-4.244660822,0.023499966,-0.110447895,0.043499947,0.00371410768881,0.0166144047223,1.50389510893,1.23969121363,1.50018100124,1.20717641301,1.29767513275,0.00984060764313
282,364,1120720019,1.200000048,-1.094682831,0.02705398,-5.453405811,-0.004532338,0.563901597,-0.395588052,0.000151452,LSN,10,22.98070224,7.336754303,4665.478894,2885.605431,1.29241031,-0.838086042,26.58185531,-10.20926223,3143.496843,5341.299737,2.281786235,1.221585758,0.027545637,0.005049952,-0.006961603,0.014099956,-187.0736206,0.053499937,-0.954722241,0.043499827,0.06249458,0.023499847,-473.5619018,0.023499847,-3.787880734,0.003499866,-0.00282019,0.053499937,37.76511991,0.003499866,2.058622822,0.043499827,0.067059247,0.043499827,-338.5151535,0.013499856,-5.104533688,0.023499847,-0.099778684,0.033499837,0.183501408428,0.0339350779595,1.62159992437,1.23501517841,1.43809851595,1.19824604714,1.33526301384,0.0
283,365,1120720019,1.299999952,-1.093297482,0.018569285,-5.450463608,0.037151807,0.570291825,-0.020944887,0.000150939,LSN,10,19.89655393,-44.84670246,4610.553232,3754.728048,1.280966943,-0.469898226,22.50766417,-120.5105699,2901.647293,-182.5372627,2.182981038,-2.382527423,0.038772992,0.020050048,-0.007152201,0.009500027,-160.814951,0.063499928,3.794488014,0.063499928,0.042711073,0.023499966,-731.3064061,0.013499975,-0.391243874,0.013499975,0.003375226,0.013499975,176.6329805,0.003499985,5.819396534,0.003499985,0.122738099,0.053499937,-273.7896269,0.033499956,-0.594368419,0.013499975,0.034651494,0.033499956,0.128572101813,0.0180444672641,1.57046745948,1.21266063002,1.44189535767,1.18574213439,1.3284072876,0.00678944587708
284,366,1120720019,1.399999976,-1.09211254,0.002380304,-5.451227196,-0.021872248,0.589728635,-0.015445401,0.000150429,LSN,10,19.06632136,-58.02406893,4627.582063,6186.884656,1.342875892,0.706646526,27.05460881,4.744126833,2728.154081,-978.7608814,2.212908567,-0.985913787,0.044306297,0.013050024,-0.007215618,0.020699978,-264.0029612,0.063499928,3.303631792,0.023499966,0.039335674,0.003499985,-744.5845042,0.023499966,1.356163988,0.063499928,-0.027479344,0.053499937,237.6423059,0.003499985,2.999599942,0.003499985,0.129711091,0.063499928,-136.6096472,0.033499956,-4.612975589,0.063499928,0.03801006,0.033499956,0.334887241037,0.0168773618642,1.52755053477,1.24394491946,1.19266329373,1.19376535066,1.33727407455,0.00721788406372
285,367,1120720020,0.600000024,-1.098493108,-0.140627905,-5.459674817,0.01186679,0.863324271,0.210662602,0.000149523,LSN,10,0.831950198,66.30121043,4234.655509,14892.08159,1.372637606,2.166544831,-5.781086205,-61.04732603,1791.182652,7814.52291,2.20766558,1.006627634,-0.000627385,0.005349976,-0.012947448,0.018099904,76.05835818,0.063499928,-0.719241563,0.043499947,0.037970686,0.023499906,-594.8344641,0.023499906,-6.43345214,0.063499928,-0.027181721,0.003499925,254.2467911,0.063499928,4.192770241,0.033499897,0.109597547,0.033499897,-36.16116784,0.023499906,-0.846790554,0.053499937,-0.031476157,0.043499947,0.356246042022,0.0450299515877,1.67251253279,1.22464138597,1.31626649077,1.16060211907,1.25549793243,0.0
286,368,1120720020,0.699999988,-1.109520166,-0.314985091,-5.458324172,0.01966049,0.809899016,-0.252373353,0.000148698,LSN,10,-3.076927645,-13.84511464,4432.946853,5433.325494,1.341864483,-0.917285364,-4.500443323,16.66286763,2152.691291,3848.050545,2.211779951,-0.044251212,0.057272093,0.035350012,-0.012709587,0.011300027,-269.9654082,0.003499925,4.681984527,0.053499937,0.081919415,0.043499947,-740.5581816,0.023499966,0.484855874,0.043499947,-0.002709048,0.063499928,-101.5338202,0.063499928,7.797443493,0.053499937,0.08219421,0.043499947,-263.1096258,0.033499956,-1.666037218,0.063499928,-0.09622991,0.003499925,0.355301240042,0.0375574942697,1.63264256599,1.20489696247,1.27734132595,1.15434898288,1.244551301,0.0201987028122
287,369,1120720020,0.800000012,-1.106506984,-0.000736106,-5.457159888,0.016497426,0.840051863,-0.023017273,0.000150931,LSN,10,-1.697026694,-31.18570665,4360.927915,6885.174316,1.297714702,-1.75731529,-5.727757539,-85.92032378,1974.684929,-491.6518352,2.21552192,-1.141216686,0.052870062,0.030849988,-0.009692351,0.017700017,-312.3795755,0.003499925,3.04219898,0.023499906,0.108280309,0.043499947,-769.1278666,0.023499906,-3.449560678,0.053499937,0.054988631,0.013499916,-85.20482667,0.013499916,11.27999457,0.033499956,0.112392794,0.033499956,-200.2538989,0.043499947,1.800895061,0.023499906,0.000535857,0.003499925,0.386336273017,0.0471020259525,1.69735805221,1.22018533734,1.31102177919,1.16550987149,1.28705179691,0.0
288,370,1120720020,0.899999976,-1.102295813,0.044179871,-5.456707619,0.027651945,0.837614689,-0.518775382,0.000150779,LSN,10,-1.596729657,34.88050449,3866.72501,1028.339429,1.339915323,-1.040603404,-0.669776794,-0.747730649,1687.075534,-2501.24541,2.132802809,-2.329661684,0.060094204,0.021350024,-0.007990298,0.014500022,-151.9938089,0.053499937,2.319197735,0.043499947,0.045336915,0.043499947,-449.2777445,0.013499975,-5.163790802,0.063499928,0.002245379,0.003499985,15.95669257,0.063499928,2.473867174,0.003499985,0.102132475,0.053499937,-33.34347832,0.053499937,-7.081538323,0.053499937,-0.090344751,0.033499956,0.463558155614,0.0409893008558,1.7413329326,1.20339333683,1.27777477699,1.15730103986,1.26610827446,0.0282605886459
289,371,1120720020,1.0,-1.10114491,0.006832066,-5.456251887,0.017939106,0.843268616,-0.512565214,0.000149528,LSN,10,-5.764391457,-81.4136171,3876.44407,3977.031923,1.361045402,-0.115059938,-1.579324189,64.98225348,1740.628812,1237.019442,2.268353622,0.798553845,0.063927072,0.03235,-0.008716225,0.016700029,-265.2219019,0.003499985,4.899275874,0.003499985,0.042338568,0.043499947,-688.1215601,0.043499947,-1.803221668,0.033499956,-0.011307043,0.003499985,-20.30032088,0.043499947,8.136718217,0.013499975,0.017643769,0.023499966,-258.7713902,0.063499928,-12.89826351,0.043499947,-0.317581217,0.063499928,0.256239985527,0.0428047854881,1.61889596618,1.2054696241,1.36265598065,1.16704604187,1.27810847759,0.0183342695236
290,372,1120720020,1.100000024,-1.096859515,0.051617554,-5.454844405,0.022749739,0.857996151,-0.329553143,0.000151609,LSN,10,-4.70957231,-4.03978154,3733.272471,7694.551841,1.316717037,-1.315960096,-1.159850315,198.087671,1513.382422,-2264.843469,2.195234417,1.568285871,0.043161109,0.018349976,-0.007887662,0.011500001,-209.0317487,0.003499866,4.761590762,0.023499966,0.104280821,0.023499966,-470.535655,0.033499956,-2.816740518,0.053499937,0.032483092,0.063499928,72.61599157,0.013499856,3.134350614,0.033499956,0.066554428,0.033499956,-1.503637337,0.003499866,-7.404647632,0.023499966,-0.047230839,0.013499856,0.274145428821,0.0390203913462,1.6959238339,1.21241938769,1.42177840508,1.17098757721,1.29873108864,0.0
291,373,1120720020,1.200000048,-1.094874649,0.011349317,-5.453334904,0.017178612,0.840254103,-0.353283284,0.000149537,LSN,10,-4.828070338,13.72713853,3548.244368,2308.275778,1.301161316,-1.165309723,-4.71167131,36.39948365,1522.43898,-899.6935896,2.110151328,-1.608811959,0.055485989,0.016849952,-0.008715062,0.021299958,-152.8825512,0.003499866,2.278578694,0.043499827,0.082196924,0.053499937,-395.8024731,0.013499856,-3.665562933,0.013499856,0.026152941,0.043499827,28.08164996,0.063499928,1.916420417,0.013499856,0.229087316,0.063499928,-133.8761137,0.043499827,-7.746595902,0.063499928,-0.078481473,0.043499827,0.260695275292,0.0240897398904,1.635450464,1.18404647785,1.37475518871,1.15401777709,1.29931771755,0.0184561014175
292,374,1120720020,1.299999952,-1.091553499,0.045989771,-5.453185008,0.008976351,0.852896456,-0.200056104,0.000150444,LSN,10,-9.388459325,-88.11015412,3253.676764,-9.742188316,1.343699228,-0.259508821,-7.88533799,4.598218822,1508.32828,1459.481428,2.309497544,3.061671336,0.040664728,0.014850048,-0.009468724,0.014900088,-91.31299411,0.063499928,7.052802205,0.003499985,0.014055957,0.013499975,-296.2963925,0.023499966,2.055841089,0.043499947,-0.005916845,0.033499956,-102.1422448,0.013499975,8.433069032,0.023499966,-0.086286732,0.013499975,-261.6795983,0.003499985,-11.04855521,0.043499947,-0.327179858,0.003499985,0.262165206084,0.0403626035261,1.64928336523,1.18794509033,1.38711815915,1.15186092171,1.30818414688,0.0214124917984
293,375,1120720020,1.399999976,-1.091290205,0.006618106,-5.451826051,0.006208181,0.847505638,-0.342177689,0.000150271,LSN,10,-9.062364576,-48.59226273,3303.791186,3801.926486,1.322464205,-0.534492536,-3.130074492,228.8014121,1354.391457,625.3701276,1.988189365,-3.593009536,0.052736273,0.003850024,-0.010464161,0.008700013,-299.6871824,0.003499985,6.413522957,0.023499966,0.077659034,0.013499975,-462.2103757,0.023499966,-0.837565424,0.063499928,-0.010118342,0.003499985,44.01125261,0.013499975,0.824571839,0.043499947,0.271685456,0.013499975,-119.8506859,0.053499937,-7.215160379,0.053499937,-0.026629235,0.003499985,0.264275160261,0.0410757820773,1.62995842361,1.19900212852,1.36568326335,1.14061258154,1.33635044098,0.0
294,376,1120720021,0.600000024,-1.087126483,-0.084040093,-5.467007698,0.042319173,1.045358414,0.899995197,0.000148852,LSN,10,0.64137015,74.85277688,3345.356006,5122.841268,1.315591157,0.914580755,7.796374111,178.9118618,993.4586811,-1239.24482,2.127130429,-0.676170984,0.036432629,0.035049476,-0.015649665,0.031899929,-180.5283697,0.003499925,1.039022115,0.033499897,0.075080811,0.053499937,-428.3413579,0.023499906,-8.954732272,0.063499928,-0.082995833,0.003499925,155.8611431,0.063499928,-5.880347877,0.013499916,0.154944499,0.033499897,-78.54059026,0.003499925,-14.39302424,0.053499937,-0.175157944,0.013499916,0.352560526675,0.0411805872963,1.85366602515,1.12474247656,1.50110549847,1.0859473082,1.31699180603,0.0
295,377,1120720021,0.699999988,-1.107306314,-0.514017159,-5.46742964,0.01066232,1.076614596,0.080912733,0.000149148,LSN,10,-2.265693212,39.16867637,3422.026065,7792.956651,1.334694627,-0.543998488,-0.897687817,28.94602777,1129.372634,1082.214341,2.155027316,0.101208102,0.019011044,0.037049512,-0.017047239,0.015299976,-142.8178133,0.003499925,2.947514976,0.003499925,0.014549133,0.013499975,-403.9865144,0.023499966,-4.260250544,0.033499956,-0.025876525,0.063499928,-51.25459157,0.063499928,3.575049782,0.033499956,0.140913799,0.063499928,-187.2138201,0.043499947,-3.348486042,0.023499966,-0.085115359,0.033499956,0.499498408503,0.0241449667359,1.84898942301,1.13154169308,1.34949101451,1.13198194066,1.28854513168,0.0225632190704
296,378,1120720021,0.800000012,-1.101837502,-0.016047838,-5.466562653,0.014949233,1.107053359,0.261435441,0.000149586,LSN,10,-3.821138505,-49.25080549,3367.918351,3928.915682,1.341562578,0.313090471,-0.79924889,-46.41267564,1140.787693,3242.497086,2.396637346,5.120474771,0.014433663,0.005049488,-0.010956154,0.014699996,-183.1209873,0.003499925,4.702733878,0.013499916,0.025197795,0.063499928,-486.5955967,0.023499906,-1.138425227,0.033499956,-0.008588621,0.003499925,-134.2425881,0.033499956,9.109451489,0.013499916,-0.113457348,0.053499937,-275.4689675,0.013499916,-2.588864847,0.033499956,-0.280948307,0.063499928,0.302506839142,0.0303227993198,1.81157256379,1.12954748102,1.50906572464,1.12156108218,1.33561098576,0.0
297,379,1120720021,0.899999976,-1.097997354,0.016222675,-5.466446501,-0.007773424,1.089387718,-0.306419321,0.000151367,LSN,10,-0.721760117,43.00575537,3302.603974,5347.842014,1.306601532,-0.884141743,1.40489264,-100.172041,853.0985613,-2399.451926,1.954207453,-4.873866233,0.025796112,0.033049524,-0.00931208,0.029500008,-198.1999211,0.003499985,1.184086078,0.023499966,0.047477238,0.023499966,-427.2294621,0.033499956,-5.401421226,0.063499928,-0.022115476,0.003499985,153.0392561,0.023499966,6.362497611,0.013499975,0.330740419,0.033499956,-43.52153492,0.003499985,-8.775197224,0.033499956,0.095174518,0.013499975,0.226714928448,0.00940479397142,1.71340590087,1.12333393027,1.48669097242,1.11359490785,1.31052052975,0.0168317556381
298,380,1120720021,1.0,-1.095529247,0.002241909,-5.465176956,0.013808213,1.098123137,-0.109598812,0.000151357,LSN,10,-3.093698619,-13.25877437,3117.712248,3061.944558,1.313934267,-0.202865293,-0.894620517,-78.43120353,945.5422985,1139.870253,2.145855134,0.361613982,0.028114613,0.0035495,-0.008720804,0.014500022,-94.90536351,0.003499985,6.659036038,0.003499985,0.058737576,0.053499937,-281.164885,0.023499966,-1.547822835,0.033499956,-0.058113873,0.033499956,62.42626843,0.053499937,12.05679665,0.013499975,0.056692416,0.053499937,-178.06067,0.003499985,2.192947129,0.053499937,-0.253503149,0.003499985,0.176907473564,0.0277395849731,1.75282817327,1.11602107868,1.57592069971,1.11000413484,1.3120098114,0.029300570488
299,381,1120720021,1.100000024,-1.091314413,0.048692768,-5.464076886,-0.003732918,1.114317133,0.220194128,0.000151207,LSN,10,0.122891978,60.79893291,3113.524759,3005.736683,1.29557432,-1.111632113,6.493076237,111.3561102,831.2393835,-1699.513514,2.047721447,-1.154477676,0.023974106,0.003549476,-0.010770776,0.014299989,-190.7000523,0.053499937,1.048132941,0.013499856,0.07070862,0.053499937,-366.8587438,0.033499956,-5.945565776,0.053499937,-0.034110559,0.003499866,21.79247689,0.033499956,5.808582394,0.013499856,0.40136665,0.003499866,-51.15649772,0.003499866,-7.777810843,0.023499966,0.044967352,0.013499856,0.230522275231,0.0343428356842,1.85243940053,1.11173494616,1.6219171253,1.11103724926,1.3565210104,0.0
300,382,1120720021,1.200000048,-1.089411025,0.012014556,-5.463949725,-0.00511376,1.125034307,0.284193724,0.000151442,LSN,10,2.924620672,132.2420182,3016.35375,2491.504887,1.276432717,-1.284709861,0.889990809,-84.46331007,844.4083779,588.2294951,2.173831202,0.123075875,0.010628487,0.028049452,-0.010126119,0.009499908,-100.1721089,0.063499928,-3.102180211,0.043499827,0.104703105,0.063499928,-316.6628316,0.033499837,-7.370882555,0.063499928,0.020079053,0.033499837,119.4293296,0.053499937,8.960851667,0.003499866,0.178496144,0.023499847,-95.79131249,0.013499856,-5.442801478,0.043499827,-0.19972346,0.013499856,0.255079367908,0.0287445701362,1.82730522703,1.12159506089,1.57222585912,1.09759926708,1.36009740829,0.0
301,383,1120720021,1.299999952,-1.087045542,0.009677746,-5.463722287,-0.021467415,1.118926846,-0.053827075,0.000151866,LSN,10,-2.338889457,-13.03829751,3043.79909,4025.034605,1.320175259,-0.717701448,8.676954097,249.4060482,786.708145,-2839.376258,2.122312346,-1.238450806,0.021287001,0.038549548,-0.008071771,0.018100023,-106.5368831,0.063499928,5.171385623,0.053499937,0.041813524,0.013499975,-303.0671565,0.033499956,-3.369856976,0.043499947,-0.023660271,0.043499947,145.7329561,0.013499975,8.760713749,0.013499975,0.39609786,0.013499975,-76.54853804,0.003499985,-9.308391757,0.043499947,-0.115375319,0.023499966,0.232276648377,0.0267455721507,1.73629369052,1.10699622944,1.50401704215,1.07407408711,1.34932243824,0.021540760994
302,384,1120720021,1.399999976,-1.085255048,0.010137952,-5.459923188,0.017700289,1.122477689,-0.085738801,0.000150631,LSN,10,-0.877283578,17.41952055,3037.514197,3751.257339,1.355946225,0.805566984,1.184714257,28.74927576,924.7991495,2036.97812,2.214450578,1.560457335,0.023814998,0.003049524,-0.010358355,0.014099956,-95.09256605,0.063499928,4.524522786,0.023499966,-0.018100781,0.053499937,-339.349402,0.013499975,-5.233995433,0.063499928,-0.074752373,0.013499975,-105.4742594,0.053499937,3.976675094,0.003499985,-0.018941382,0.003499985,-184.4889078,0.003499985,-2.146132707,0.043499947,-0.210934619,0.063499928,0.314497026324,0.0198951652762,1.88164043384,1.09322991153,1.56714340751,1.10061198783,1.40170955658,0.0
303,385,1120919001,0.600000024,0.807103802,0.012742269,5.405632857,0.038674275,0.70001457,0.756943665,0.00015585,LSN,20,41.05925641,-67.77661298,488.6197881,399.1933055,0.9802485,-1.727923134,,,,,,,0.045361481,0.025849476,-0.007829476,0.029999137,-19.87491501,0.048499942,4.167401454,0.028499901,0.078522157,0.068499923,-64.96793259,0.00849992,-2.226961949,0.00849992,-0.009626497,0.00849992,,0.028499901,,0.048499942,,0.00849992,,0.068499923,,0.00849992,,0.028499901,,,,,,,1.42350184917,0.0
304,386,1120919001,0.699999988,0.810241621,0.073254894,5.404860183,0.062798605,0.753267232,0.25210019,0.000152025,LSN,20,50.99296723,161.4276518,481.3483275,307.3077272,1.069792748,0.658223661,-58.27168174,-892.0188828,-2.827958534,-1712.638581,1.566306148,13.21370521,0.047155556,0.040349512,-0.014542084,0.034398854,-4.29177842,0.068499923,3.440451043,0.068499923,0.053667187,0.028499961,-30.6400145,0.00849992,-10.71133958,0.00849992,-0.016813637,0.068499923,442.1201338,0.028499961,44.56440921,0.068499923,-0.435918842,0.068499923,88.46063371,0.068499923,31.85771079,0.00849992,-0.683542643,0.00849992,,,,,,,1.41572105885,0.034818649292
305,387,1120919001,0.800000012,0.807624645,0.005680595,5.405438224,0.018878388,0.770237187,-0.416471311,0.000154091,LSN,20,51.11604138,16.31263844,503.3262416,747.6818901,1.05352212,-0.566484535,24.83199528,1033.744552,-25.10656777,-4391.196015,0.770765625,-6.417126398,0.045400819,0.032349488,-0.014610119,0.014498889,9.845816472,0.068499923,6.236749451,0.048499942,0.083759656,0.068499923,-50.27408709,0.028499901,-2.609167297,0.00849992,-0.002838621,0.00849992,522.058289,0.028499901,-45.34342221,0.048499942,0.269979872,0.028499901,126.7557606,0.068499923,-48.72235135,0.068499923,0.211685218,0.00849992,,,,,,,1.45219397545,0.0
306,388,1120919001,0.899999976,0.805943001,0.012225542,5.404382075,-0.026140217,0.774400847,-0.339079869,0.000152418,LSN,20,46.02065517,-187.1685859,531.1148631,895.0608206,1.073792134,-0.585803948,-18.89631044,61.14698519,-33.72194866,-5232.570298,0.992585035,-0.658837589,0.03634028,0.023349524,-0.013423194,0.02689898,-12.76214097,0.068499923,8.14836644,0.028499961,0.05758449,0.048499942,-70.58523057,0.028499961,1.450215805,0.068499923,-0.011458193,0.00849998,566.6940556,0.028499961,1.588107695,0.048499942,0.031920938,0.028499961,129.4503041,0.068499923,-8.052301775,0.00849998,-0.040653618,0.068499923,,,,,,,1.42186772823,0.0440753698349
307,389,1120919001,1.0,0.804002724,0.018304306,5.403795644,0.010802336,0.772072155,-0.4704272,0.000153161,LSN,20,51.77045844,31.49283551,512.6491061,74.62241614,1.056348138,-1.293055456,-71.51693895,-1178.915624,-40.45327515,-5430.83499,1.354728028,8.245499845,0.045308035,0.0378495,-0.013195059,0.021099091,3.539187374,0.068499923,2.668487329,0.068499923,0.223667808,0.048499942,-53.42806727,0.028499961,-2.379413824,0.028499961,0.007261939,0.068499923,505.5830054,0.028499961,55.38919427,0.068499923,-0.323867365,0.068499923,126.7984137,0.068499923,42.28908327,0.028499961,-0.440091416,0.048499942,,,,,,,1.42238211632,0.0631047487259
308,390,1120919001,1.100000024,0.800723351,-0.01008525,5.402679105,-0.021291875,0.778773963,-0.261428557,0.000102855,LSN,20,53.01106968,17.79300479,516.9714641,412.8811005,0.990184307,-4.855670195,-21.65884789,47.40490666,-28.94266245,-4524.89016,0.800050683,-3.419933004,0.032409907,0.026849476,-0.011940099,0.025099158,12.28885081,0.068499923,-5.184562108,0.008499861,0.123162747,0.028499961,-47.54803273,0.028499961,-6.056861302,0.048499942,0.083594084,0.008499861,476.2507069,0.028499961,-1.442783278,0.048499942,0.25573831,0.068499923,110.1745121,0.068499923,-9.366477888,0.008499861,0.072528891,0.008499861,,,,,,,1.49144613743,0.0
309,391,1120919001,1.200000048,0.798498519,0.016716387,5.404027554,0.030225137,0.775752571,-0.221244058,0.000152931,LSN,20,47.67447827,9.610757457,531.9818044,503.9799728,1.120205409,0.626573564,5.819847747,675.8380779,-32.14599231,-4192.990487,0.553077029,-8.647736213,0.051206562,0.037849452,-0.012546726,0.022299051,-45.13805437,0.008499861,4.755789069,0.028499842,0.008662933,0.008499861,-64.06334734,0.048499823,-2.323377344,0.008499861,-0.082365757,0.068499923,436.7883263,0.028499842,-31.4057986,0.028499842,0.569810464,0.028499842,88.41469196,0.068499923,-60.20177905,0.068499923,0.027997805,0.068499923,,,,,,,1.50849425793,0.0
310,392,1120919001,1.299999952,0.795368964,-0.005913467,5.401847474,-0.014653345,0.777737486,-0.337875301,0.000101739,LSN,20,41.7488062,-170.5761774,513.449828,904.1644261,1.037531144,-0.762382371,-22.39831515,430.6386909,-22.35473118,-3242.751738,0.367576103,-8.263531479,0.045273317,0.031349548,-0.013823504,0.013698816,-27.1562184,0.068499923,7.665931503,0.00849998,0.135051482,0.048499942,-60.45764052,0.028499961,1.478519241,0.048499942,0.003995412,0.068499923,463.7074533,0.00849998,1.510980325,0.068499923,0.72925951,0.068499923,102.1683756,0.068499923,-6.832300467,0.048499942,0.563450475,0.048499942,,,,,,,1.49481523037,0.0312471389771
311,393,1120919001,1.399999976,0.794220222,0.018574165,5.401073358,-0.00874103,0.783891771,-0.404098319,0.000151427,LSN,20,50.02033559,111.5699761,505.3159058,850.0404242,1.012349647,-2.599569901,-53.1831573,-596.2884317,-17.75911841,-3589.177907,1.03924703,1.18105509,0.044635024,0.023849524,-0.016263915,0.02539885,-7.749102781,0.068499923,2.462376203,0.00849998,0.154149253,0.028499961,-68.34123535,0.028499961,-7.980830584,0.048499942,0.038660128,0.068499923,451.5573057,0.00849998,39.10934672,0.068499923,-0.045456404,0.00849998,94.35556158,0.068499923,26.54588351,0.028499961,-0.22990107,0.048499942,,,,,,,1.52762782574,0.0
312,394,1120919002,0.639999986,0.803405651,0.052434797,5.407700892,-0.016654253,0.391633454,0.075571561,0.000152159,LSN,20,11.05665951,75.9920845,1289.913322,5697.370241,1.13111491,2.071349808,,,,,,,0.035233853,0.020049514,-0.009555349,0.008600116,-2.782584479,0.00849998,2.019081307,0.028499961,-0.024403999,0.028499961,-102.7050698,0.028499961,-4.438982295,0.048499942,-0.084344099,0.00849998,,0.028499961,,0.068499923,,0.00849998,,0.068499923,,0.048499942,,0.068499923,,,,,,,1.37738382816,0.0102099180222
313,395,1120919002,0.74000001,0.807433504,-0.005229747,5.407732581,0.005123819,0.423490022,0.239361252,0.000153357,LSN,20,12.33081844,94.10819231,1292.278235,1573.979416,1.050594385,-0.789214672,-58.19567804,351.8277814,-24.98672409,-5661.101983,0.918387783,-0.149440347,0.025275822,0.027049491,-0.009527165,0.029999971,47.49666702,0.00849992,6.22620365,0.00849992,0.082099502,0.068499923,-80.27933395,0.048499942,-0.011717111,0.028499901,0.046167796,0.00849992,437.1275322,0.028499901,9.131633087,0.068499923,0.153725135,0.068499923,134.4391167,0.068499923,-19.43401404,0.00849992,-0.044831468,0.048499942,,,,,,,1.40163731575,0.0407657623291
